x1,x2,x3,x4,u,Y_v,Y_w
5.517154918900686600e-02,-4.904430116124082473e-02,-2.479256739549678401e-01,4.222030371983589297e-02,5.493482533425469994e-01,1.254298045612897705e-02,1.270714400561298585e-03
4.913013984651323773e-02,-4.797411523106067527e-02,-2.353826934988388631e-01,4.349101812039719156e-02,5.339424914031706271e-01,1.218454530792953405e-02,1.087678602967344366e-03
4.339782307362558683e-02,-4.687448248320549155e-02,-2.231981481909093290e-01,4.457869672336453593e-02,5.184583771513536776e-01,1.182481310268371222e-02,9.153363954955487380e-04
3.796562200520138541e-02,-4.574984014258346582e-02,-2.113733350882256168e-01,4.549403311886008466e-02,5.029339070019919200e-01,1.146462803839889966e-02,7.532590507558292736e-04
3.282453788870538097e-02,-4.460436374955283750e-02,-1.999087070498267171e-01,4.624729216961591394e-02,4.874045906227221225e-01,1.110477851817448514e-02,6.010333293592837189e-04
2.796557049227697475e-02,-4.344197767249777242e-02,-1.888039285316522320e-01,4.684832549897519766e-02,4.719035431046976203e-01,1.074599918879351468e-02,4.582603690419934095e-04
2.337973714338613396e-02,-4.226636524751600787e-02,-1.780579293428587173e-01,4.730658586801719107e-02,4.564615760636764330e-01,1.038897296223012523e-02,3.245547158585715408e-04
1.905809044883045519e-02,-4.108097857118694907e-02,-1.676689563806285921e-01,4.763114058387576261e-02,4.411072875870875043e-01,1.003433301742792660e-02,1.995434824279621044e-04
1.499173474636578129e-02,-3.988904796902812550e-02,-1.576346233632006655e-01,4.783068406630372471e-02,4.258671507934556621e-01,9.682664776025112774e-03,8.286561199291608837e-05
1.117184133769032021e-02,-3.869359115934001281e-02,-1.479519585871755527e-01,4.791354967829664080e-02,4.107656011836334220e-01,9.334507856069929055e-03,-2.582875125249628478e-05
7.589662551901302061e-03,-3.749742212949085801e-02,-1.386174507311056237e-01,4.788772092704414451e-02,3.958251223277114983e-01,8.990357991927072634e-03,-1.268788158627215390e-04
4.236544687845377952e-03,-3.630315973941727198e-02,-1.296270927391785510e-01,4.776084211118142298e-02,3.810663301955458659e-01,8.650668927710283840e-03,-2.206136122068144689e-04
1.103939883030302920e-03,-3.511323606511092266e-02,-1.209764238114682672e-01,4.754022849897460851e-02,3.665080557070058420e-01,8.315854273318615264e-03,-3.073524040136804691e-04
-1.816583044033024709e-03,-3.392990449308648515e-02,-1.126605695381496519e-01,4.723287609496092804e-02,3.521674256377532175e-01,7.986289326174719760e-03,-3.874050409472737377e-04
-4.533328732085345134e-03,-3.275524757537123799e-02,-1.046742802119749322e-01,4.684547105401365430e-02,3.380599417774606263e-01,7.662312855819572444e-03,-4.610722621256405085e-04
-7.054466350890935787e-03,-3.159118465320780861e-02,-9.701196735615535971e-02,4.638439879188801379e-02,3.241995582043410984e-01,7.344228847717529374e-03,-5.286459616548819240e-04
-9.388021566421113004e-03,-3.043947925657485010e-02,-8.966773850843783034e-02,4.585575283023313187e-02,3.105987567064586452e-01,7.032308206812512563e-03,-5.904094185267688699e-04
-1.154186935435693243e-02,-2.930174628571077106e-02,-8.263543030162531777e-02,4.526534341170636300e-02,2.972686202382561760e-01,6.726790417844699665e-03,-6.466374999642560129e-04
-1.352372761986224414e-02,-2.817945898004943148e-02,-7.590863988378061811e-02,4.461870591174210698e-02,2.842189044956606736e-01,6.427885164327393208e-03,-6.975968372579244292e-04
-1.534115158263563844e-02,-2.707395567930153540e-02,-6.948075471945322490e-02,4.392110907448418256e-02,2.714581073692794444e-01,6.135773900005275783e-03,-7.435459890423670726e-04
-1.700152888736053414e-02,-2.598644638091511874e-02,-6.334498081944794912e-02,4.317756308544181548e-02,2.589935365292955760e-01,5.850611378977958743e-03,-7.847355820823145867e-04
-1.851207540078335032e-02,-2.491801909771098819e-02,-5.749436944046999037e-02,4.239282750335950090e-02,2.468313748358502424e-01,5.572527136692553840e-03,-8.214084473966293265e-04
-1.987983165778058059e-02,-2.386964601914987397e-02,-5.192184230377743653e-02,4.157141905596287157e-02,2.349767438303977662e-01,5.301626928058786326e-03,-8.537997413579911932e-04
-2.111165991992572030e-02,-2.284218947944230069e-02,-4.662021537571865021e-02,4.071761931460488038e-02,2.234337650990421975e-01,5.037994117339475442e-03,-8.821370644653200865e-04
-2.221424181120575797e-02,-2.183640773549562139e-02,-4.158222125837917477e-02,3.983548225013956029e-02,2.122056196547675300e-01,4.781691023373411953e-03,-9.066405726133389131e-04
-2.319407649669812804e-02,-2.085296055756983777e-02,-3.680053023500576281e-02,3.892884167752622138e-02,2.012946052278182518e-01,4.532760217252934654e-03,-9.275230884683779986e-04
-2.405747937117172844e-02,-1.989241463542164648e-02,-3.226777001775282816e-02,3.800131858905784338e-02,1.907021915949176916e-01,4.291225775619810640e-03,-9.449902084398414948e-04
-2.481058122572459695e-02,-1.895524880266239234e-02,-2.797654424213301752e-02,3.705632838061800188e-02,1.804290738562071561e-01,4.057094487202657362e-03,-9.592404117575309419e-04
-2.545932786171026252e-02,-1.804185908202709729e-02,-2.391944975493036016e-02,3.609708796886047094e-02,1.704752237828311423e-01,3.830357015574058915e-03,-9.704651674367487102e-04
-2.600948012233637516e-02,-1.715256355425157780e-02,-2.008909273935630124e-02,3.512662280142372223e-02,1.608399391242974763e-01,3.610989015263729729e-03,-9.788490465614738123e-04
-2.646661431344961291e-02,-1.628760705329478781e-02,-1.647810372409257151e-02,3.414777375486224842e-02,1.515218910691744914e-01,3.398952205977004773e-03,-9.845698320983878316e-04
-2.683612298612754812e-02,-1.544716569067914637e-02,-1.307915151811556674e-02,3.316320392276386059e-02,1.425191697484885500e-01,3.194195402065386560e-03,-9.877986336252614352e-04
-2.712321605478125106e-02,-1.463135121175217733e-02,-9.884956116050180180e-03,3.217540528913859915e-02,1.338293278662723851e-01,2.996655499274528817e-03,-9.887000046125034303e-04
-2.733292222556570061e-02,-1.384021518676599449e-02,-6.888300616775651364e-03,3.118670528452609572e-02,1.254494225496281257e-01,2.806258420993385828e-03,-9.874320594990305955e-04
-2.747009071093544155e-02,-1.307375303970066509e-02,-4.082042195782265535e-03,3.019927322502706513e-02,1.173760553157025266e-01,2.622920021356047078e-03,-9.841465975359529883e-04
-2.753939320722840339e-02,-1.233190791783927293e-02,-1.459122174426218457e-03,2.921512662749111214e-02,1.096054103378637373e-01,2.446546949669209988e-03,-9.789892261557117670e-04
-2.754532611318365881e-02,-1.161457440518123656e-02,9.874247752429915308e-04,2.823613740133540037e-02,1.021332909750723716e-01,2.277037475182108490e-03,-9.720994875259021673e-04
-2.749221296827793551e-02,-1.092160208281428568e-02,3.264462250425100021e-03,2.726403791380949820e-02,9.495515457748890387e-02,2.114282272441860185e-03,-9.636109895041801432e-04
-2.738420709075423468e-02,-1.025279893946016638e-02,5.378744522866960205e-03,2.630042692430531806e-02,8.806614571861613727e-02,1.958165170908084986e-03,-9.536515353669103301e-04
-2.722529439615520644e-02,-9.607934635448914240e-03,7.336909693775045191e-03,2.534677538893840773e-02,8.146112776387604004e-02,1.808563866491526978e-03,-9.423432586897276253e-04
-2.701929637809673615e-02,-8.986743623425483274e-03,9.145473560266572169e-03,2.440443213024868011e-02,7.513471291233299321e-02,1.665350598350776382e-03,-9.298027584417334346e-04
