# x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
1.493499517440795898e+00,3.243722319602966309e-01,2.698036432266235352e+00,2.606896638870239258e+00,-7.959830284118652344e+00,7.844614982604980469e-02,7.654862105846405029e-02,-1.659834831953048706e-01,-1.013858094811439514e-01
2.442761898040771484e+00,5.035899877548217773e-01,-3.245509147644042969e+00,-6.178728938102722168e-01,-6.271821498870849609e+00,-1.000807806849479675e-01,-1.909723132848739624e-02,-1.811358034610748291e-01,-3.977726027369499207e-02
2.025141239166259766e+00,2.984734535217285156e+00,-6.441316008567810059e-01,5.641618371009826660e-01,-1.367904758453369141e+01,-2.604000829160213470e-02,3.151699155569076538e-02,-4.477179050445556641e-01,9.703776836395263672e-01
-3.150092840194702148e+00,-2.004724740982055664e-01,1.931417822837829590e+00,1.208458170294761658e-01,2.196484804153442383e+00,5.886084213852882385e-02,3.678041044622659683e-03,6.123868748545646667e-02,3.914910834282636642e-03
-1.339642051607370377e-02,2.139847755432128906e+00,2.291037559509277344e+00,-5.456240653991699219e+00,1.520166754722595215e+00,6.802724301815032959e-02,-1.553169041872024536e-01,-4.570886865258216858e-02,5.619685649871826172e-01
9.038351178169250488e-01,5.219968557357788086e-01,4.349329471588134766e+00,2.218948364257812500e+00,-1.194443511962890625e+01,1.261038929224014282e-01,6.364575028419494629e-02,-2.912863790988922119e-01,-1.855320483446121216e-01
8.049240112304687500e-01,2.625916600227355957e-01,5.206343173980712891e+00,2.043061971664428711e+00,-5.261800289154052734e+00,1.543835103511810303e-01,6.028597429394721985e-02,-1.201821863651275635e-01,-6.018599122762680054e-02
-7.967629432678222656e-01,1.544761657714843750e+00,-7.269439697265625000e-01,-5.288859844207763672e+00,1.811017417907714844e+01,-1.508898939937353134e-02,-1.488276720046997070e-01,4.504120349884033203e-01,6.771229505538940430e-01
2.776174545288085938e+00,6.519491076469421387e-01,-3.600415945053100586e+00,-7.660679221153259277e-01,-1.012410545349121094e+01,-1.124569550156593323e-01,-2.478969097137451172e-02,-2.964721024036407471e-01,-1.242000386118888855e-01
-1.432569265365600586e+00,-3.395946621894836426e-01,3.080311298370361328e+00,3.242356300354003906e+00,4.324756145477294922e+00,9.744643419981002808e-02,1.042148619890213013e-01,3.364800512790679932e-01,4.773500561714172363e-01
3.614616394042968750e-01,3.794916152954101562e+00,-4.488729953765869141e+00,-3.779745995998382568e-01,-1.834255307912826538e-01,-1.346984356641769409e-01,-1.661475747823715210e-02,-2.402787096798419952e-03,-3.504437208175659180e-01
-1.650841832160949707e+00,2.536521673202514648e+00,-3.637421131134033203e+00,-3.349840641021728516e+00,6.194115638732910156e+00,-1.071466505527496338e-01,-9.840983897447586060e-02,1.313533186912536621e-01,1.499101668596267700e-01
1.062027215957641602e+00,8.210068941116333008e-01,1.043306112289428711e+00,6.156589984893798828e-01,-3.125276374816894531e+01,2.217205241322517395e-02,1.259138807654380798e-02,-6.083031296730041504e-01,-3.889449834823608398e-01
6.556199789047241211e-01,4.989034175872802734e+00,-1.706474542617797852e+00,-2.056996822357177734e+00,-9.533959388732910156e+00,-5.589994415640830994e-02,-7.262151688337326050e-02,-3.124677240848541260e-01,-7.212045788764953613e-01
-2.316341400146484375e-01,4.585468769073486328e+00,-2.098165512084960938e+00,3.889375925064086914e+00,-2.176874637603759766e+00,-6.379988789558410645e-02,1.080417186021804810e-01,-5.837927386164665222e-02,-5.786301493644714355e-01
3.196597099304199219e-01,5.468699932098388672e+00,-8.678804039955139160e-01,-8.895788788795471191e-01,1.264556980133056641e+01,-2.180546335875988007e-02,-2.741239406168460846e-02,2.819727361202239990e-01,-5.217258632183074951e-02
-1.679227232933044434e+00,-8.574889898300170898e-01,-9.703423976898193359e-01,-4.031419754028320312e-01,1.892060089111328125e+01,-2.125160954892635345e-02,-8.547032251954078674e-03,5.238233804702758789e-01,2.346901744604110718e-01
-2.148825645446777344e+00,-3.249835968017578125e-01,-2.667450666427612305e+00,-1.588125705718994141e+00,5.693629264831542969e+00,-7.799589633941650391e-02,-4.677189886569976807e-02,1.349468231201171875e-01,5.266730114817619324e-02
-8.025377243757247925e-02,-3.994327969849109650e-03,-5.266905307769775391e+00,-2.962776184082031250e+00,1.685863018035888672e+00,-1.579917669296264648e-01,-8.914946019649505615e-02,7.902983925305306911e-04,-2.694822102785110474e-02
-9.557332098484039307e-02,-1.359551429748535156e+00,4.404335498809814453e+00,-4.521042346954345703e+00,-1.124920463562011719e+01,1.288874149322509766e-01,-1.454001963138580322e-01,-2.139135301113128662e-01,-6.423528194427490234e-01
-8.243899345397949219e-01,7.489214092493057251e-02,-3.308255434036254883e+00,-7.357212305068969727e-01,-3.745881915092468262e-01,-9.951344132423400879e-02,-2.200603485107421875e-02,-1.782344840466976166e-02,2.002252265810966492e-03
1.314706325531005859e+00,4.090709209442138672e+00,-1.129033088684082031e+00,3.420834779739379883e+00,-1.109141445159912109e+01,-3.810083493590354919e-02,9.997095167636871338e-02,-2.818892598152160645e-01,-1.902568489313125610e-01
-9.842281937599182129e-01,-5.299347639083862305e-01,4.318889617919921875e+00,2.136359453201293945e+00,7.820691108703613281e+00,1.334375888109207153e-01,6.655801087617874146e-02,2.584873735904693604e-01,1.737034469842910767e-01
1.576304435729980469e-03,-5.302159860730171204e-02,5.399176120758056641e+00,2.112424850463867188e+00,-4.240481555461883545e-01,1.621791869401931763e-01,6.349880993366241455e-02,1.383384410291910172e-02,1.511708833277225494e-02
8.123468160629272461e-01,4.740772247314453125e-01,-4.435132026672363281e+00,-2.241461038589477539e+00,-6.777478694915771484e+00,-1.364841759204864502e-01,-6.956665962934494019e-02,-2.290924638509750366e-01,-1.640302091836929321e-01
-9.045161008834838867e-01,3.907320261001586914e+00,-4.540547370910644531e+00,-3.417430162429809570e+00,5.141182422637939453e+00,-1.347259432077407837e-01,-1.106305792927742004e-01,9.980646520853042603e-02,-5.353598594665527344e-01
-1.935699105262756348e+00,2.560384035110473633e+00,3.368951559066772461e+00,2.457130670547485352e+00,8.405374526977539062e+00,1.047559008002281189e-01,7.211999595165252686e-02,2.463961094617843628e-01,-1.163633540272712708e-01
1.377210140228271484e+00,-4.521314799785614014e-01,7.948852777481079102e-01,5.043492317199707031e-01,6.312486648559570312e+00,2.661657519638538361e-02,1.631082966923713684e-02,1.847637593746185303e-01,8.073930442333221436e-02
3.092784881591796875e-01,4.433813571929931641e+00,-2.679524421691894531e+00,-5.160015583038330078e+00,-2.305187225341796875e+00,-8.101556450128555298e-02,-1.627351194620132446e-01,-4.067376255989074707e-02,-5.222218036651611328e-01
3.099212944507598877e-01,2.706629037857055664e+00,1.796000003814697266e+00,8.393033981323242188e+00,1.711412549018859863e+00,5.327610671520233154e-02,2.559438645839691162e-01,-3.526267781853675842e-02,2.443751990795135498e-01
7.918807268142700195e-01,3.288738489151000977e+00,2.877080202102661133e+00,-9.190074801445007324e-01,-4.633974552154541016e+00,8.496230840682983398e-02,-2.611201629042625427e-02,-9.015096724033355713e-02,1.001443192362785339e-01
5.970855951309204102e-01,-2.606141567230224609e+00,1.768536925315856934e+00,-5.749424457550048828e+00,-1.710169982910156250e+01,4.532342404127120972e-02,-1.628393232822418213e-01,-5.189228057861328125e-01,6.757014989852905273e-01
-1.169891119003295898e+00,-3.281894207000732422e+00,-5.115541934967041016e+00,5.544567584991455078e+00,-1.311493968963623047e+01,-1.595461815595626831e-01,1.791731268167495728e-01,-4.031147360801696777e-01,8.350340127944946289e-01
8.507333993911743164e-01,3.525940179824829102e-01,-5.311138629913330078e-01,4.007021784782409668e-01,-5.720618247985839844e+00,-1.829606108367443085e-02,1.067291758954524994e-02,-1.574474722146987915e-01,-8.858334273099899292e-02
-5.898955464363098145e-01,1.669682502746582031e+00,2.835171461105346680e+00,4.519720077514648438e+00,4.095353603363037109e+00,8.672621101140975952e-02,1.438404768705368042e-01,1.098393946886062622e-01,5.428771972656250000e-01
-2.145139694213867188e+00,3.383921623229980469e+00,1.760374754667282104e-01,2.930565357208251953e+00,1.207152557373046875e+01,1.113662403076887131e-02,7.428088784217834473e-02,3.902172744274139404e-01,-9.131085872650146484e-01
1.212963700294494629e+00,3.986265957355499268e-01,2.153090238571166992e+00,-9.901280403137207031e-01,-1.482645273208618164e+00,6.342554092407226562e-02,-2.851593121886253357e-02,-7.791621983051300049e-02,7.612881809473037720e-02
-5.576192140579223633e-01,2.102466106414794922e+00,2.856809854507446289e+00,9.185998916625976562e+00,1.036250782012939453e+01,8.743073046207427979e-02,2.807078659534454346e-01,1.178267225623130798e-01,3.127099871635437012e-01
6.530597805976867676e-01,-3.305577993392944336e+00,-7.308281064033508301e-01,-1.339826822280883789e+00,-1.344863533973693848e+00,-2.328148670494556427e-02,-3.597206249833106995e-02,-9.056978672742843628e-02,2.850399911403656006e-01
-5.722818374633789062e-01,2.499927043914794922e+00,-1.950979948043823242e+00,-7.153331756591796875e+00,8.034986495971679688e+00,-5.715743824839591980e-02,-2.109106332063674927e-01,8.987586200237274170e-02,2.677436769008636475e-01
-9.486380219459533691e-01,7.201272249221801758e-01,-2.236177921295166016e+00,-3.307591438293457031e+00,-7.276997566223144531e+00,-7.053697109222412109e-02,-9.896434843540191650e-02,-2.303630858659744263e-01,4.840663168579339981e-03
-1.282924771308898926e+00,2.728867053985595703e+00,-4.404896736145019531e+00,6.074074268341064453e+00,1.504388332366943359e+01,-1.260148286819458008e-01,1.737760901451110840e-01,4.120946228504180908e-01,-5.930650830268859863e-01
-8.437157869338989258e-01,4.537798404693603516e+00,-2.191845655441284180e+00,2.017117023468017578e+00,7.520036697387695312e+00,-6.319946050643920898e-02,5.099781230092048645e-02,1.696585118770599365e-01,-6.320480704307556152e-01
-3.150177240371704102e+00,-6.863793134689331055e-01,1.035933136940002441e+00,-1.946585774421691895e-01,1.083809375762939453e+01,3.535822778940200806e-02,-4.834928549826145172e-03,2.853195071220397949e-01,6.628519296646118164e-02
-3.350923776626586914e+00,-4.766673743724822998e-01,-1.748826056718826294e-01,-6.401838064193725586e-01,7.735093593597412109e+00,-2.086557680740952492e-03,-1.770716346800327301e-02,2.105514258146286011e-01,9.758011251688003540e-02
3.759698629379272461e+00,2.309090197086334229e-01,-5.575465559959411621e-01,-3.685784712433815002e-02,-2.583837032318115234e+00,-1.779191009700298309e-02,-1.163007342256605625e-03,-7.103995233774185181e-02,-3.946573007851839066e-03
4.996135234832763672e-01,1.907277226448059082e+00,4.785487353801727295e-01,5.947385311126708984e+00,-9.764454841613769531e+00,8.468204177916049957e-03,1.911175847053527832e-01,-3.955481648445129395e-01,8.639493584632873535e-01
4.736315906047821045e-01,3.700115203857421875e+00,3.883314847946166992e+00,-3.961475372314453125e+00,4.754622936248779297e+00,1.176754459738731384e-01,-1.252553015947341919e-01,7.814200967550277710e-02,-4.177000522613525391e-01
1.811406254768371582e+00,9.302808046340942383e-01,-2.019502162933349609e+00,-3.772647306323051453e-02,-1.368838024139404297e+01,-6.689484417438507080e-02,-1.601367723196744919e-03,-4.206602573394775391e-01,-3.158900886774063110e-02
2.447896718978881836e+00,-1.803221255540847778e-01,-1.987221598625183105e+00,-1.777546405792236328e+00,7.601226329803466797e+00,-5.674732103943824768e-02,-4.943133518099784851e-02,1.909948885440826416e-01,2.537092864513397217e-01
-6.294530034065246582e-01,-3.081842660903930664e-01,4.116514205932617188e+00,1.073537468910217285e+00,3.208612442016601562e+00,1.250090152025222778e-01,3.251318261027336121e-02,1.010630875825881958e-01,2.413886412978172302e-02
2.143131971359252930e+00,5.548760294914245605e-01,1.633041143417358398e+00,1.314499735832214355e+00,-9.355999946594238281e+00,4.566573351621627808e-02,3.857640922069549561e-02,-2.214940041303634644e-01,-5.217042937874794006e-02
1.858451247215270996e+00,3.424622297286987305e+00,-3.501949310302734375e+00,1.383362889289855957e+00,-5.349902153015136719e+00,-1.076020151376724243e-01,4.377881437540054321e-02,-1.692708283662796021e-01,1.464531570672988892e-01
-1.169807314872741699e+00,3.668679714202880859e+00,-4.263251304626464844e+00,-4.575601577758789062e+00,1.004971122741699219e+01,-1.240944415330886841e-01,-1.480833441019058228e-01,2.535454630851745605e-01,-7.134636044502258301e-01
6.285824179649353027e-01,4.083590984344482422e+00,2.596652269363403320e+00,6.989606380462646484e+00,-1.158052253723144531e+01,7.567975670099258423e-02,2.045701146125793457e-01,-1.479183286428451538e-01,-3.600748181343078613e-01
1.548969268798828125e+00,8.288710117340087891e-01,1.535997629165649414e+00,6.508323550224304199e-01,-1.821107292175292969e+01,3.862568363547325134e-02,1.606015674769878387e-02,-4.967900514602661133e-01,-2.277452498674392700e-01
1.394873261451721191e+00,4.897242188453674316e-01,4.555654048919677734e+00,1.713040471076965332e+00,-9.261909484863281250e+00,1.331760883331298828e-01,4.956498369574546814e-02,-2.326020151376724243e-01,-1.151056587696075439e-01
7.521895766258239746e-01,4.985248088836669922e+00,5.607500076293945312e-01,2.192259788513183594e+00,-1.774112701416015625e+01,9.167737327516078949e-03,5.289797484874725342e-02,-5.114265680313110352e-01,-8.657222390174865723e-01
