x1,x2,x3,x4,u,Y_v,Y_w
3.859015076925031984e-01,-1.248305226453092359e-01,-2.063194117752349677e-01,5.793167016514155776e-01,4.848437682406118165e-01,9.323922877330664827e-03,-2.442331692764754258e-02
3.808593939977924503e-01,-1.106627702754290066e-01,-1.969954888979043028e-01,5.548933847237680350e-01,1.839776015515302010e-01,2.129053221089777237e-03,-2.913288026250793195e-02
3.759604740360596997e-01,-9.716398845555840325e-02,-1.948664356768145256e-01,5.257605044612601031e-01,-8.730717391567693886e-02,-4.345109734567281778e-03,-3.318646767483146576e-02
3.710338886449930373e-01,-8.444365035015516385e-02,-1.992115454113818074e-01,4.925740367864286373e-01,-3.278484481799518457e-01,-1.007060470558060472e-02,-3.657230773890263187e-02
3.659271457439227659e-01,-7.259469119834399686e-02,-2.092821501169624121e-01,4.560017290475260054e-01,-5.364762794341454422e-01,-1.501931791423605222e-02,-3.927503355077988090e-02
3.605068211753596485e-01,-6.169316948585388399e-02,-2.243014680311984643e-01,4.167266954967461245e-01,-7.129925414795695859e-01,-1.918741105965196536e-02,-4.130600123650368660e-02
3.546589579958702720e-01,-5.179821715964254281e-02,-2.434888790908504297e-01,3.754206942602424379e-01,-8.573835483637634036e-01,-2.257558684209570732e-02,-4.267859662822792721e-02
3.482891055364401023e-01,-4.295234922048330600e-02,-2.660644659329461370e-01,3.327420976320145107e-01,-9.700502489942404161e-01,-2.519476465629855166e-02,-4.341516420492180783e-02
3.413221739992891579e-01,-3.518191060871354858e-02,-2.912592305892446887e-01,2.893269334270927029e-01,-1.051770024912283441e+00,-2.706505422388677529e-02,-4.354561083457636483e-02
3.337020464885206983e-01,-2.849772944556825532e-02,-3.183242848131314640e-01,2.457813225925163381e-01,-1.104099920598062390e+00,-2.822577727956526727e-02,-4.311989086191042597e-02
3.253908360535651134e-01,-2.289611508091813838e-02,-3.465500620926967312e-01,2.026614317306059121e-01,-1.127644532057454851e+00,-2.869212797322784336e-02,-4.215391209503033254e-02
3.163682041935252931e-01,-1.835968119301188695e-02,-3.752421900659245746e-01,1.605075196355755796e-01,-1.124564881140730499e+00,-2.851786030699648977e-02,-4.070788200139496826e-02
3.066304990054786739e-01,-1.485829680423855770e-02,-4.037600503729210644e-01,1.197996376341806113e-01,-1.096850344745736505e+00,-2.775209194777411570e-02,-3.883258092859818988e-02
2.961894693340777485e-01,-1.235047280915918880e-02,-4.315121423206951801e-01,8.096705670558242141e-02,-1.046685263402290955e+00,-2.644848705761176921e-02,-3.658114651184398575e-02
2.850709800668262961e-01,-1.078466008021275978e-02,-4.579606293783069493e-01,4.438591019373843566e-02,-9.764032020279136415e-01,-2.466414518451637283e-02,-3.400804780788153903e-02
2.733136276765170125e-01,-1.010059357100293910e-02,-4.826247745628233221e-01,1.037786238585689837e-02,-8.884427246372020859e-01,-2.245853827376881329e-02,-3.116816744852836385e-02
2.609672831785436187e-01,-1.023065816538377970e-02,-5.050833128365921354e-01,-2.079030506267146722e-02,-7.853056663705535456e-01,-1.989251576439554636e-02,-2.811599672042771475e-02
2.480915882188025057e-01,-1.110125477992591862e-02,-5.249758286009876818e-01,-4.890630178309918197e-02,-6.695186064955336303e-01,-1.702739116497842264e-02,-2.490494149012129066e-02
2.347544281396246879e-01,-1.263414801884134298e-02,-5.420032197659661044e-01,-7.381124327322047263e-02,-5.435979153668593078e-01,-1.392411602662180226e-02,-2.158673030294019912e-02
2.210304037619041373e-01,-1.474777933562154350e-02,-5.559273357925879067e-01,-9.539797357616067175e-02,-4.100184784017585349e-01,-1.064254146660170708e-02,-1.821091241390992987e-02
2.069993214365564715e-01,-1.735853204870316940e-02,-5.665698772591896137e-01,-1.136088859900706016e-01,-2.711860006247366339e-01,-7.240763430009677926e-03,-1.482443246309692042e-02
1.927447187790466143e-01,-2.038193663272782133e-02,-5.738106406891992917e-01,-1.284333184531675220e-01,-1.294126696370052620e-01,-3.774545668308038060e-03,-1.147126944161613871e-02
1.783524414839905148e-01,-2.373380646175678871e-02,-5.775851863575073297e-01,-1.399045878947836608e-01,1.310409644741292179e-02,-2.968138907238904167e-04,-8.192130062045055450e-03
1.639092847568006661e-01,-2.733129565911697131e-02,-5.778820002482312201e-01,-1.480967179568287162e-01,1.543000900895965533e-01,3.142784931992048669e-03,-5.024189640954190850e-03
1.495017111959620060e-01,-3.109387197885488813e-02,-5.747392153162391715e-01,-1.531209075977829071e-01,2.922601736662253091e-01,6.498262712906321958e-03,-2.000876858329420083e-03
1.352146553885224811e-01,-3.494419878416521463e-02,-5.682409526033328495e-01,-1.551217844561123271e-01,4.252317210198722774e-01,9.727612735070390038e-03,8.482984380125957458e-04
1.211304240037033020e-01,-3.880892127417984866e-02,-5.585133398682624595e-01,-1.542734860180997314e-01,5.517921056577859140e-01,1.279698477844737337e-02,3.502761692454836595e-03
1.073277476038865808e-01,-4.261929213658155469e-02,-5.457163550898150861e-01,-1.507707243256448948e-01,6.701592485073647465e-01,1.566344152057219663e-02,5.929165924271700971e-03
9.388082082625007208e-02,-4.631184512699214328e-02,-5.300529135692428895e-01,-1.448415584013731938e-01,7.793605847310899337e-01,1.830416378167654123e-02,8.117666359016451061e-03
8.085848045309555754e-02,-4.982893458689802851e-02,-5.117487497875663482e-01,-1.367238920423567428e-01,8.783831477590768877e-01,2.069519669212621649e-02,1.005525915522040292e-02
6.832362075110690047e-02,-5.311902084588677325e-02,-4.910535530954401318e-01,-1.266686328871363398e-01,9.664067078403870692e-01,2.281726778745679640e-02,1.173294579112141300e-02
5.633265314815276426e-02,-5.613694503483694642e-02,-4.682362853079833354e-01,-1.149356870960149268e-01,1.042807901086159728e+00,2.465588036779603476e-02,1.314576057939743914e-02
4.493508413475780922e-02,-5.884410348105095778e-02,-4.435804049401873006e-01,-1.017899265166174877e-01,1.107153167824828088e+00,2.620112830665854986e-02,1.429247605562690426e-02
3.417321024143259167e-02,-6.120852502647385757e-02,-4.173792766335287507e-01,-8.749745046099058343e-02,1.159192190478193663e+00,2.744752506573366890e-02,1.517535279362824951e-02
2.408192563889148541e-02,-6.320485807911459253e-02,-3.899317515677950818e-01,-7.232209766736233392e-02,1.198851501290195465e+00,2.839383921015903312e-02,1.579992482456344521e-02
1.468863816703412997e-02,-6.481427320786146973e-02,-3.615379123576360487e-01,-5.652217284279888870e-02,1.226224585375018883e+00,2.904284507015808536e-02,1.617470737816611298e-02
6.013288619348021967e-03,-6.602428761573463090e-02,-3.324950672874779634e-01,-4.034746546463277572e-02,1.241560176186510045e+00,2.940103127144966244e-02,1.631088006892427583e-02
-1.931533477591712740e-03,-6.682851910248806260e-02,-3.030940360160283009e-01,-2.403658539570849989e-02,1.245546599637053831e+00,2.948571124300763957e-02,1.623124050939228624e-02
-9.140292357292896172e-03,-6.722626163365109930e-02,-2.736083247730206613e-01,-7.805344886316211914e-03,1.238081750121005520e+00,2.929429553736484504e-02,1.593200223749419858e-02
-1.561432197596930235e-02,-6.722224786849070877e-02,-2.443140292356558163e-01,8.126657351177984934e-03,1.220110124707507904e+00,2.885020108737043620e-02,1.544009854002736937e-02
-2.136156568461763938e-02,-6.682636003146018300e-02,-2.154638281482853801e-01,2.356675589120535430e-02,1.192360464392094199e+00,2.817132062078328558e-02,1.477402132287902042e-02
-2.639605989133428018e-02,-6.605306251529748096e-02,-1.872925075275020945e-01,3.834077721408437472e-02,1.155642004575290205e+00,2.727744091266387505e-02,1.395323975079382911e-02
-3.073746309663139345e-02,-6.492092772417513979e-02,-1.600150666148382195e-01,5.229401696487820383e-02,1.110828509085668880e+00,2.618985926904796036e-02,1.299788623476470784e-02
