x1,x2,x3,x4,u,Y_p,Y_theta,Y_v,Y_w
1.233204927123730865e+00,9.160157714129318896e-01,3.199114040749112764e+00,-2.770815360918124082e+00,-4.033563222111088642e+00,9.443007305791883965e-02,-7.821398897712361631e-02,-1.025644658099649220e-01,3.208185447540805590e-01
1.327635000181649705e+00,8.378017824358082732e-01,3.096549574939147842e+00,-2.449996816164043523e+00,-4.133153350710330187e+00,9.129539024661492697e-02,-6.927981659969939532e-02,-1.065670427131237830e-01,2.750895407359355005e-01
1.418930390428264632e+00,7.685219658361088779e-01,2.989982532226024059e+00,-2.174907275428108022e+00,-4.151276926542053047e+00,8.806779915899132227e-02,-6.163985802719051943e-02,-1.087112379766397297e-01,2.346142569020119861e-01
1.506998189587255954e+00,7.068821078089183585e-01,2.881271294249384329e+00,-1.940293018526096036e+00,-4.102725564552996751e+00,8.480241960954848501e-02,-5.512991011505519179e-02,-1.090511576883281819e-01,1.997884031724854736e-01
1.591800609196804439e+00,6.517521976938631667e-01,2.772220136561056147e+00,-1.740504615353610562e+00,-4.002374051393798204e+00,8.155019646512862153e-02,-4.958265780303428016e-02,-1.078091801289171592e-01,1.704369218706554001e-01
1.673350805661933061e+00,6.021695398908288865e-01,2.664410956432138988e+00,-1.570067693482955162e+00,-3.863691556520243875e+00,7.835437137329837043e-02,-4.484104861382254281e-02,-1.052740934680604923e-01,1.460626467600629752e-01
1.751705177035231431e+00,5.573284912770063437e-01,2.559136862964078496e+00,-1.424005046722892187e+00,-3.698160904126981841e+00,7.524938000363001755e-02,-4.076522030386564577e-02,-1.017420063510985351e-01,1.260256853841852376e-01
1.826954557038861449e+00,5.165632709731406980e-01,2.457394856612979961e+00,-1.297979361338706950e+00,-3.515194748651300216e+00,7.226110362862492309e-02,-3.723501683684388164e-02,-9.748539074089856982e-02,1.096581408595607154e-01
1.899215660667486372e+00,4.793282541362968163e-01,2.359909465872081391e+00,-1.188321220479146234e+00,-3.322296736886342750e+00,6.940778594218577346e-02,-3.414981531611127608e-02,-9.273969347135047059e-02,9.632928699363652036e-02
1.968623446609672145e+00,4.451784388201855402e-01,2.267169772400730920e+00,-1.091991933485509714e+00,-3.125321010209475947e+00,6.670119786121220251e-02,-3.142691250106349754e-02,-8.770010995565780121e-02,8.547713696155501140e-02
2.035324644470884348e+00,4.137515263191220427e-01,2.179469662445073119e+00,-1.006514796523954702e+00,-2.928750774387191225e+00,6.414781796939816871e-02,-2.899928430468734497e-02,-8.252367136452143370e-02,7.661927041265403915e-02
2.099472462440282516e+00,3.847522420144346977e-01,2.096945991080551686e+00,-9.298955261113006632e-01,-2.735957476771406327e+00,6.174991365867343873e-02,-2.681320216668253709e-02,-7.733369491712815957e-02,6.935197696556338887e-02
2.161222376098955955e+00,3.579390398477521607e-01,2.019612296163423526e+00,-8.605435491457372743e-01,-2.549425287723480871e+00,5.950647730921865275e-02,-2.482596728239833128e-02,-7.222493493557813338e-02,6.334354027565258782e-02
2.220728853408174608e+00,3.331130725653538294e-01,1.947387361227845393e+00,-7.972000088700846865e-01,-2.370937759756118535e+00,5.741400956731856908e-02,-2.300388462389357791e-02,-6.726858060344498291e-02,5.832514558684587236e-02
2.278142862975493177e+00,3.101091879414602515e-01,1.880118780624400410e+00,-7.388748632832388141e-01,-2.201729285926700808e+00,5.546716023421982555e-02,-2.132051786702299223e-02,-6.251672015671005944e-02,5.408135044690198789e-02
2.333610023209713003e+00,2.887886700744372592e-01,1.817602060467690350e+00,-6.847935128363368262e-01,-2.042606200930122018e+00,5.365924474215599815e-02,-1.975522280595370939e-02,-5.800615028897659897e-02,5.044110712153693221e-02
2.387269267951869001e+00,2.690334472684835498e-01,1.759595910178713751e+00,-6.343524057147998940e-01,-1.894042790442849178e+00,5.198265582919914252e-02,-1.829193576608661997e-02,-5.376153983166598316e-02,4.726977077463290211e-02
2.439251923781068143e+00,2.507415115023969299e-01,1.705834370347047768e+00,-5.870826349401669919e-01,-1.756257072607227299e+00,5.042918885869296375e-02,-1.691818526027924485e-02,-4.979801411057471761e-02,4.446222204366456765e-02
2.489681112639761107e+00,2.338233262421176850e-01,1.656036356236473051e+00,-5.426204128965024243e-01,-1.629270509683041546e+00,4.899029693541256947e-02,-1.562429373560339507e-02,-4.612324491253882996e-02,4.193707581671701767e-02
2.538671409575173676e+00,2.181990325065142899e-01,1.609913111323934221e+00,-5.006833370797854066e-01,-1.512955051085193681e+00,4.765728941504621119e-02,-1.440273824933493985e-02,-4.273913045411115164e-02,3.963187604340123738e-02
2.586328698990219888e+00,2.037962942571793501e-01,1.567173980869823069e+00,-4.610514610363841692e-01,-1.407070224606197684e+00,4.642148499462761535e-02,-1.324764233920694423e-02,-3.964314085348452643e-02,3.749915093056088722e-02
2.632750183984847503e+00,1.905486519179724059e-01,1.527530840016338542e+00,-4.235523101058232820e-01,-1.311292408639343599e+00,4.527432846946277678e-02,-1.215437517498302311e-02,-3.682939328268619583e-02,3.550320087410929748e-02
2.678024512454310280e+00,1.783942767429893828e-01,1.490701446733652347e+00,-3.880491092317139845e-01,-1.225237950488053507e+00,4.420747848316786133e-02,-1.111923777738049735e-02,-3.428950958172638508e-02,3.361750102064708923e-02
2.722231990937478141e+00,1.672750389656088854e-01,1.456411937151925962e+00,-3.544316082110668953e-01,-1.148481424548528418e+00,4.321287216050917479e-02,-1.013921943654991220e-02,-3.201329914480921524e-02,3.182261393825108753e-02
2.765444863097987316e+00,1.571358195290589732e-01,1.424398638007116746e+00,-3.226089942728158078e-01,-1.080570036633396125e+00,4.228277135331293124e-02,-9.211810381925561453e-03,-2.998930143067468634e-02,3.010452249923806223e-02
2.807727634451300247e+00,1.479240091471334118e-01,1.394409336576442060e+00,-2.925044717735777455e-01,-1.021034960032148664e+00,4.140979430087110558e-02,-8.334859246756531892e-03,-2.820521557983690641e-02,2.845330686437252954e-02
2.849137428752171353e+00,1.395891499003768799e-01,1.366204120996605154e+00,-2.640511649092052160e-01,-9.694002186467460813e-01,4.058693576314897911e-02,-7.506465969740999666e-03,-2.664823913785374643e-02,2.686210175484890494e-02
2.889724364515320332e+00,1.320826839306358802e-01,1.339555881858751407e+00,-2.371890631543563110e-01,-9.251896034531504887e-01,3.980757809036239436e-02,-6.724902529163107046e-03,-2.530533349793451237e-02,2.532628093684782811e-02
2.929531942605682726e+00,1.253577814014727732e-01,1.314250548360816895e+00,-2.118627822175084829e-01,-8.879320075988909045e-01,3.906549521504976141e-02,-5.988555360423628016e-03,-2.416343024895994951e-02,2.384282491623404554e-02
2.968597437820732488e+00,1.193692260410491451e-01,1.290087118111856945e+00,-1.880199573012744374e-01,-8.571654889972478708e-01,3.835485116851700127e-02,-5.295884510612372531e-03,-2.320958985026289056e-02,2.240983560780759887e-02
3.006952288989249489e+00,1.140733415304367726e-01,1.266877528261594055e+00,-1.656101216934668385e-01,-8.324403079803508465e-01,3.767019441288610437e-02,-4.645395573635122122e-03,-2.243112190603180345e-02,2.102616816657126853e-02
3.044622483402135593e+00,1.094279459568016505e-01,1.244446406355562251e+00,-1.445839535268955700e-01,-8.133211411599153839e-01,3.700644902827088245e-02,-4.035621260781399600e-03,-2.181567454363175784e-02,1.969115564701763577e-02
3.081628932430406476e+00,1.053923246960202509e-01,1.222630731811930493e+00,-1.248927978798779342e-01,-7.993886342486596908e-01,3.635890358992677207e-02,-3.465110123943349052e-03,-2.135129903235410964e-02,1.840440661764350394e-02
3.117987836020333248e+00,1.019272145720769018e-01,1.201279432779576384e+00,-1.064883912622344303e-01,-7.902404267957904294e-01,3.572319840336879437e-02,-2.932420487102543882e-03,-2.102649462567263150e-02,1.716565966334068771e-02
3.153711034423702042e+00,9.899479408497435795e-02,1.180252938153903752e+00,-8.932273159889374259e-02,-7.854917574479951536e-01,3.509531162970747076e-02,-2.436118076642804220e-03,-2.083023770098724192e-02,1.597468180573145824e-02
3.188806346053409513e+00,9.655867600833155373e-02,1.159422700452916510e+00,-7.334804979316228435e-02,-7.847757386660004775e-01,3.447154472231428457e-02,-1.974776190981825108e-03,-2.075199851980058519e-02,1.483120044694818257e-02
3.223277890775723797e+00,9.458389981734972862e-02,1.138670701933115925e+00,-5.851684934621410178e-02,-7.877433732383640752e-01,3.384850750559031951e-02,-1.546977529726323297e-03,-2.078174831921475452e-02,1.373486055368570297e-02
3.257126398281314117e+00,9.303692228762340533e-02,1.117888953613901171e+00,-4.478198879252839881e-02,-7.940633721360347286e-01,3.322310315295107230e-02,-1.151317024312550896e-03,-2.090995892828928504e-02,1.268520055562919607e-02
3.290349501434265189e+00,9.188560526331085443e-02,1.096978994685611886e+00,-3.209678823689920274e-02,-8.034218219479941636e-01,3.259251326139134264e-02,-7.864051868388260980e-04,-2.112759670218622432e-02,1.168164181372336602e-02
3.322942014695656532e+00,9.109920007647202833e-02,1.075851397983425661e+00,-2.041514642317583672e-02,-8.155217409745899593e-01,3.195418317149734122e-02,-4.508716304403165287e-04,-2.142611221490620110e-02,1.072348767631143771e-02
3.354896197867153873e+00,9.064832844603171180e-02,1.054425285768519460e+00,-9.691658746864399016e-03,-8.300825558214297573e-01,3.130580764277146599e-02,-1.433685199327683346e-04,-2.179742686693098008e-02,9.809929066540847703e-03
3.386202005509925339e+00,9.050495992609894347e-02,1.032627858901588480e+00,1.182703196764487417e-04,-8.468395236800032588e-01,3.064531696288641527e-02,1.374262077982885133e-04,-2.223391734056745506e-02,8.940054263636651802e-03
3.416847322472811754e+00,9.064238613389723198e-02,1.010393941561021025e+00,9.058324583313100489e-03,-8.655431207462782606e-01,2.997086354447864309e-02,3.928059533422900707e-04,-2.272839863225639689e-02,8.112861150950322411e-03
3.446818186017290397e+00,9.103519208723952205e-02,9.876655429287646282e-01,1.717118573426342290e-02,-8.859584123108471543e-01,2.928080904340601975e-02,6.240329487410684051e-04,-2.327410624727355160e-02,7.327270639581062034e-03
3.476098995060696417e+00,9.165922503598059046e-02,9.643914366814910766e-01,2.449845637384448493e-02,-9.078644175193544275e-01,2.857371201706193631e-02,8.323361577252247345e-04,-2.386467799455427308e-02,6.582140375861453285e-03
3.504672707077758353e+00,9.249156119370581519e-02,9.405267586869368035e-01,3.108059674970593822e-02,-9.310534776298498016e-01,2.784831612928995170e-02,1.018909580644183910e-03,-2.449413574433445540e-02,5.876278061688312848e-03
3.532521023207048305e+00,9.351047077434999910e-02,9.160326229426023481e-01,3.695687481139425107e-02,-9.553306353941424245e-01,2.710353889946715000e-02,1.184910946783843122e-03,-2.515686738793088129e-02,5.208454006914456369e-03
3.559624562106515455e+00,9.469538172113384222e-02,8.908757555546714668e-01,4.216532881830870744e-02,-9.805130305382852018e-01,2.633846098658443324e-02,1.331460766749115177e-03,-2.584760920529438621e-02,4.577412625276826297e-03
3.585963023093099888e+00,9.602684248788295740e-02,8.650281463493770806e-01,4.674274144358553373e-02,-1.006429315013755321e+00,2.555231599421858846e-02,1.459641711404155440e-03,-2.656142876897427119e-02,3.981882749014252487e-03
3.611515339087318477e+00,9.748648419928711284e-02,8.384667175804028094e-01,5.072462419259978622e-02,-1.032919090485532765e+00,2.474448077887103636e-02,1.570498281213680847e-03,-2.729370847667700328e-02,3.420586710034707878e-03
3.636259819866189513e+00,9.905698248050079369e-02,8.111730091037258061e-01,5.414521090263449410e-02,-1.059832369376245920e+00,2.391446624200854743e-02,1.665036729167485019e-03,-2.804012977105341253e-02,2.892248195348771922e-03
3.660174286108198061e+00,1.007220192096682787e-01,7.831328793326723936e-01,5.703745909798326602e-02,-1.087029060200854769e+00,2.306190858475121175e-02,1.744225201480251175e-03,-2.879665807343179118e-02,2.395598936527298939e-03
3.683236194692949272e+00,1.024662444111485299e-01,7.543362212592406024e-01,5.943305803451056496e-02,-1.114378477225232311e+00,2.218656100363425310e-02,1.808994062293525773e-03,-2.955952844295872683e-02,1.929384309216686244e-03
3.705422755696583526e+00,1.042752384734420557e-01,7.247766928162818756e-01,6.136244234372725120e-02,-1.141758873968408139e+00,2.128828580581565433e-02,1.860236371217682816e-03,-3.032523195366887414e-02,1.492367941163315337e-03
3.726711041502399180e+00,1.061354748446597385e-01,6.944514608626130014e-01,6.285481028489056654e-02,-1.169056999996562540e+00,2.036704692249813320e-02,1.898808485674391422e-03,-3.109050276843761118e-02,1.083335438741409029e-03
3.747078088424897313e+00,1.080342833303341299e-01,6.633609580941753903e-01,6.393814572363197557e-02,-1.196167679881216861e+00,1.942290279997660463e-02,1.925530763086852337e-03,-3.185230588822718367e-02,7.010973282526172801e-04
3.766500991224873918e+00,1.099598140934209822e-01,6.315086522059482066e-01,6.463924305188459285e-02,-1.222993413333442581e+00,1.845599964865662912e-02,1.941188341114230553e-03,-3.260782553916141691e-02,3.444913260068349636e-04
3.784956990873530547e+00,1.119010024345352128e-01,5.989008266667867897e-01,6.498373437789142781e-02,-1.249443995277071506e+00,1.746656503133214855e-02,1.946531977192939022e-03,-3.335445416527926810e-02,1.238402816598760392e-05
3.802423555904862695e+00,1.138475344117281518e-01,5.655463725015075216e-01,6.499611840605741542e-02,-1.275436154669032041e+00,1.645490177321429215e-02,1.942278931405111431e-03,-3.408978198834367035e-02,-2.963278866963958702e-04
3.818878457678076987e+00,1.157898133431332632e-01,5.314565905131638512e-01,6.469979051936101955e-02,-1.300893210722890325e+00,1.542138217715915971e-02,1.929113879268848364e-03,-3.481158709820264541e-02,-5.827168629939510902e-04
3.834299839855236147e+00,1.177189272224021116e-01,4.966450034149612058e-01,6.411707365636706846e-02,-1.325744745454764395e+00,1.436644252886276618e-02,1.907689843422266662e-03,-3.551782603326320009e-02,-8.478240021989880137e-04
3.848666282384098913e+00,1.196266170658243783e-01,4.611271773816980057e-01,6.326924965416808044e-02,-1.349926291347650409e+00,1.329057787776122268e-02,1.878629135203369049e-03,-3.620662481901376628e-02,-1.092658869252173537e-03
3.861956860261860136e+00,1.215052462010277473e-01,4.249205525626842395e-01,6.217659078491590691e-02,-1.373379032997991800e+00,1.219433708042449993e-02,1.842524298835745977e-03,-3.687627042918623088e-02,-1.318199513412443569e-03
3.874151197342284636e+00,1.233477704998634933e-01,3.880442821334980086e-01,6.085839127150346334e-02,-1.396049521730241105e+00,1.107831809429171699e-02,1.799939052539570317e-03,-3.752520263645375831e-02,-1.525392654004038839e-03
3.885229515436576353e+00,1.251477095524030636e-01,3.505190794970442503e-01,5.933299861749942450e-02,-1.417889402320151815e+00,9.943163510471197952e-03,1.751409222218613948e-03,-3.815200622337799885e-02,-1.715153991793560984e-03
3.895172678947047551e+00,1.268991187746216776e-01,3.123670732736662514e-01,5.761784462570586351e-02,-1.438855150854665643e+00,8.789556315172752932e-03,1.697443664378295303e-03,-3.875540352905437747e-02,-1.888368617894049806e-03
3.903962235262220304e+00,1.285965624389999729e-01,2.736116697446118740e-01,5.572947600781181371e-02,-1.458907823079557131e+00,7.618215870138556056e-03,1.638525175859772975e-03,-3.933424730358592303e-02,-2.045891486457042385e-03
3.911580451132358860e+00,1.302350876148597458e-01,2.342774224410259509e-01,5.368358452135477132e-02,-1.478012812318383329e+00,6.429894103092248514e-03,1.575111388689737213e-03,-3.988751385217331746e-02,-2.188547936896309554e-03
3.918010345235451108e+00,1.318101990035494830e-01,1.943899085888526335e-01,5.149503658445846177e-02,-1.496139616687551799e+00,5.225371899908459739e-03,1.507635649019983815e-03,-4.041429644257515941e-02,-2.317134235175148660e-03
3.923235717135359568e+00,1.333178346525694669e-01,1.539756121462774741e-01,4.917790234928331311e-02,-1.513261614792743126e+00,4.005455690720527429e-03,1.436507879479687055e-03,-4.091379896882182954e-02,-2.432418140896910885e-03
3.927241172826080096e+00,1.347543425320491539e-01,1.130618131774556445e-01,4.674548420838640223e-02,-1.529355849567550552e+00,2.770974222626954031e-03,1.362115424563631327e-03,-4.138532984782683499e-02,-2.535139473805396448e-03
3.930012147048707050e+00,1.361164579566127852e-01,7.167648332962880953e-02,4.421034473458100578e-02,-1.544402819813267325e+00,1.522775512153629052e-03,1.284823879064200813e-03,-4.182829613969304972e-02,-2.626010680090128113e-03
3.931534922560860679e+00,1.374012818356769861e-01,2.984818718993575981e-02,4.158433405449087766e-02,-1.558386279122872642e+00,2.617239709090668498e-04,1.204977899661952012e-03,-4.224219787935390436e-02,-2.705717391239474690e-03
